"id","word","parent","year","type","word_type"
"bookstall","bookstall","bookstall","1800","1","noun"
"blackwater","blackwater","blackwater","1800","1","noun"
"bobbery","bobbery","bobbery","1800","1","noun"
"Boston","Boston","Boston","1800","1","noun"
"arsenite","arsenite","arsenite","1800","1","noun"
"color-bearer","color-bearer","bearer","1800","1","noun"
"anagnorisis","anagnorisis","anagnorisis","1800","3","noun"
"arsenate","arsenate","arsenate","1800","1","noun"
"Boer","Boer","Boer","1800","1","noun"
"African buffalo","African buffalo","African","1800","3","noun"
"alkalinize","alkalinize","alkalinization","1800","1","verb"
"alkalinize","alkalinize","alkalinize","1800","1","verb"
"branchial","branchial","branchial","1801","1","adjective"
"arsenic[2]","arsenic","arsenic","1801","1","adjective"
"apiarian","apiarian","apiarian","1801","1","adjective"
"argentiferous","argentiferous","argentiferous","1801","1","adjective"
"ablaze","ablaze","ablaze","1801","1","adjective or adverb"
"boo[2]","boo","boo","1801","1","noun"
"Buddhism","Buddhism","Buddhistic","1801","1","noun"
"adapter","adapter","adapter","1801","1","noun"
"boost[2]","boost","boost","1801","1","noun"
"bobolink","bobolink","bobolink","1801","3","noun"
"infinitesimal calculus","infinitesimal calculus","calculus","1801","1","noun"
"cabotage","cabotage","cabotage","1801","1","noun"
"Buddhism","Buddhism","Buddhist","1801","1","noun"
"infinitesimal calculus","infinitesimal calculus","calculi","1801","1","noun"
"life buoy","life buoy","buoy","1801","1","noun"
"boracic acid","boracic acid","boracic","1801","1","noun"
"brickfield","brickfield","brickfield","1801","1","noun"
"bartizan","bartizan","bartizan","1801","1","noun"
"adapter","adapter","adaptor","1801","1","noun"
"bushranger","bushranger","bushranging","1801","1","noun"
"Anglicist","Anglicist","Anglicist","1801","1","noun"
"bushranger","bushranger","bushranger","1801","1","noun"
"caretaker","caretaker","caretaker","1801","1","noun"
"barouche","barouche","barouche","1801","1","noun"
"Buddhism","Buddhism","Buddhism","1801","1","noun"
"applique[1]","applique","applique","1801","1","noun"
"caretaker","caretaker","caretaking","1801","1","noun"
"boost[1]","boost","boost","1801","1","verb"
"alluvial[1]","alluvial","alluvial","1802","1","adjective"
"bluey","bluey","bluey","1802","1","adjective"
"two-bit","two-bit","bit","1802","1","adjective"
"bibliography","bibliography","bibliography","1802","1","noun"
"asteroid[1]","asteroid","asteroid","1802","1","noun"
"asteroid[1]","asteroid","asteroidal","1802","1","noun"
"bellbird","bellbird","bellbird","1802","1","noun"
"bittock","bittock","bittock","1802","3","noun"
"bibliography","bibliography","bibliographic","1802","1","noun"
"bibliography","bibliography","bibliographical","1802","1","noun"
"asthenia","asthenia","asthenia","1802","1","noun"
"beach pea","beach pea","beach","1802","1","noun"
"albumin","albumin","albumin","1802","1","noun"
"bibliography","bibliography","bibliographically","1802","1","noun"
"ambulacrum","ambulacrum","ambulacrum","1802","1","noun"
"cabbage palmetto","cabbage palmetto","cabbage","1802","1","noun"
"bumptious","bumptious","bumptiously","1803","1","adjective"
"bumptious","bumptious","bumptious","1803","1","adjective"
"bumptious","bumptious","bumptiousness","1803","1","adjective"
"Asiatic elephant","Asiatic elephant","Asiatic","1803","1","noun"
"bursa","bursa","bursal","1803","1","noun"
"aragonite","aragonite","aragonite","1803","1","noun"
"blackland","blackland","blackland","1803","1","noun"
"analcime","analcime","analcime","1803","1","noun"
"autocrat","autocrat","autocrat","1803","1","noun"
"bleeder","bleeder","bleeder","1803","1","noun"
"apatite","apatite","apatite","1803","1","noun"
"adipocere","adipocere","adipocere","1803","1","noun"
"availability","availability","availability","1803","1","noun"
"camp meeting","camp meeting","camp","1803","1","noun"
"bursa","bursa","bursa","1803","1","noun"
"alert[2]","alert","alert","1803","1","noun"
"associative","associative","associatively","1804","1","adjective"
"associative","associative","associative","1804","1","adjective"
"admittedly","admittedly","admitted","1804","1","adverb"
"admittedly","admittedly","admittedly","1804","1","adverb"
"bass drum","bass drum","bass","1804","1","noun"
"aspirator","aspirator","aspirator","1804","1","noun"
"augite","augite","augitic","1804","1","noun"
"augmentative[2]","augmentative","augmentative","1804","1","noun"
"carbonization","carbonization","carbonization","1804","1","noun"
"bugbane","bugbane","bugbane","1804","1","noun"
"cadastre","cadastre","cadastre","1804","1","noun"
"augite","augite","augite","1804","1","noun"
"autochthonous","autochthonous","autochthonous","1805","1","adjective"
"backdoor","backdoor","backdoor","1805","1","adjective"
"autochthonous","autochthonous","autochthonously","1805","1","adjective"
"American English","American English","American","1805","1","noun"
"aluminium","aluminium","aluminium","1805","1","noun"
"balsam fir","balsam fir","balsam","1805","1","noun"
"bash[2]","bash","bash","1805","1","noun"
"candelabra","candelabra","candelabra","1805","1","noun"
"beefwood","beefwood","beefwood","1805","1","noun"
"barrier reef","barrier reef","barrier","1805","1","noun"
"buffaloberry","buffaloberry","berry","1805","1","noun"
"black alder","black alder","black","1805","1","noun"
"bois d'arc","bois d'arc","Bois","1805","1","noun"
"steam boiler","steam boiler","boiler","1805","1","noun"
"anthologist","anthologist","anthologist","1805","1","noun"
"Caddo","Caddo","Caddo","1805","1","noun"
"bighead","bighead","bighead","1805","1","noun"
"buffaloberry","buffaloberry","buffalo","1805","1","noun"
"black alder","black alder","alder","1805","1","noun"
"camas","camas","camass","1805","1","noun"
"blacktail","blacktail","blacktail","1805","1","noun"
"campground","campground","campground","1805","1","noun"
"butte","butte","butte","1805","1","noun"
"cache[2]","cache","cache","1805","1","verb"
"carbonate[2]","carbonate","carbonation","1805","1","verb"
"carbonate[2]","carbonate","carbonate","1805","1","verb"
"anthropic","anthropic","anthropical","1806","3","adjective"
"antenatal","antenatal","antenatal","1806","1","adjective"
"anthropic","anthropic","anthropic","1806","3","adjective"
"ajuga","ajuga","Ajuga","1806","1","noun"
"bibliology","bibliology","bibliology","1806","1","noun"
"cancel[2]","cancel","cancel","1806","1","noun"
"silver bullet","silver bullet","bullet","1806","1","noun"
"self-assertion","self-assertion","assertion","1806","1","noun"
"berdache","berdache","berdache","1806","1","noun"
"bust[2]","bust","busted","1806","1","verb"
"carbonize","carbonize","carbonize","1806","1","verb"
"bust[2]","bust","bust","1806","1","verb"
"big[2]","big","big","1807","1","adverb"
"affiant","affiant","affiant","1807","1","noun"
"English breakfast","English breakfast","breakfast","1807","1","noun"
"Cape gooseberry","Cape gooseberry","Cape","1807","1","noun"
"ailanthus","ailanthus","Ailanthus","1807","1","noun"
"atresia","atresia","atresia","1807","3","noun"
"barometric pressure","barometric pressure","barometric","1807","1","noun"
"brooklet","brooklet","brooklet","1807","1","noun"
"adam-and-eve","adam-and-eve","Adam","1807","1","noun"
"book[3]","book","booking","1807","1","verb"
"book[3]","book","bookable","1807","1","verb"
"come around","come around","Came","1807","1","verb"
"book[3]","book","booked","1807","1","verb"
"book[3]","book","booker","1807","1","verb"
"back out","back out","backing","1807","1","verb"
"come around","come around","around","1807","1","verb"
"back out","back out","backed","1807","1","verb"
"book[3]","book","book","1807","1","verb"
"candescent","candescent","candescent","1808","1","adjective"
"caducous","caducous","caducous","1808","1","adjective"
"lo and behold","lo and behold","behold","1808","1","interjection"
"absolute zero","absolute zero","absolute","1808","1","noun"
"ammonium","ammonium","ammonium","1808","1","noun"
"bedbug","bedbug","bedbug","1808","1","noun"
"actuator","actuator","actuator","1808","1","noun"
"alienism","alienism","alienism","1808","1","noun"
"adequacy","adequacy","adequacy","1808","1","noun"
"brume","brume","brumous","1808","1","noun"
"abolitionism","abolitionism","abolitionism","1808","1","noun"
"abolitionism","abolitionism","abolitionist","1808","1","noun"
"Bermuda grass","Bermuda grass","Bermuda","1808","1","noun"
"bronchitis","bronchitis","bronchitic","1808","1","noun"
"calcium","calcium","calcium","1808","1","noun"
"barium","barium","barium","1808","1","noun"
"cameleer","cameleer","cameleer","1808","1","noun"
"bronchitis","bronchitis","bronchitis","1808","1","noun"
"borscht","borscht","borsch","1808","1","noun"
"borscht","borscht","borscht","1808","1","noun"
"Baltimore oriole","Baltimore oriole","Baltimore","1808","1","noun"
"brume","brume","brume","1808","1","noun"
"atomistic","atomistic","atomistically","1809","1","adjective"
"atomistic","atomistic","atomistic","1809","1","adjective"
"alienage","alienage","alienage","1809","1","noun"
"beau ideal","beau ideal","beaux","1809","1","noun"
"bristol board","bristol board","Bristol","1809","1","noun"
"boa constrictor","boa constrictor","boa","1809","1","noun"
"beggarweed","beggarweed","beggarweed","1809","3","noun"
"ambulance","ambulance","ambulance","1809","1","noun"
"state's attorney","state's attorney","attorney","1809","1","noun"
"self-abandonment","self-abandonment","abandonment","1809","1","noun"
"ball-and-socket joint","ball-and-socket joint","ball","1809","1","noun"
"ginger beer","ginger beer","beer","1809","1","noun"
"bristol board","bristol board","board","1809","1","noun"
"araucaria","araucaria","araucarian","1809","1","noun"
"covered bridge","covered bridge","bridge","1809","1","noun"
"araucaria","araucaria","Araucaria","1809","1","noun"
"beau ideal","beau ideal","beau","1809","1","noun"
"blinder","blinder","blinder","1809","1","noun"
"bivouac[2]","bivouac","bivouac","1809","1","verb"
"bichloride of mercury","bichloride of mercury","bichloride","1810","1",""
"bipolar","bipolar","bipolar","1810","1","adjective"
"autographic","autographic","autographic","1810","1","adjective"
"agelong","agelong","agelong","1810","1","adjective"
"bipolar","bipolar","bipolarize","1810","1","adjective"
"autographic","autographic","autographically","1810","1","adjective"
"arsenious","arsenious","arsenious","1810","1","adjective"
"bipolar","bipolar","bipolarity","1810","1","adjective"
"bang-up","bang-up","bang","1810","1","adjective"
"aboil","aboil","aboil","1810","1","adjective or adverb"
"Tupinamba","Tupinamba","bas","1810","1","noun"
"slop bowl","slop bowl","bowls","1810","1","noun"
"apophyllite","apophyllite","apophyllite","1810","1","noun"
"aluminum","aluminum","aluminum","1810","1","noun"
"bladder wrack","bladder wrack","bladder","1810","1","noun"
"brick red","brick red","brick","1810","1","noun"
"midnight blue","midnight blue","blues","1810","1","noun"
"rose-breasted grosbeak","rose-breasted grosbeak","breasted","1810","1","noun"
"blowgun","blowgun","blowgun","1810","1","noun"
"bund[1]","bund","bund","1810","1","noun"
"paper birch","paper birch","birch","1810","1","noun"
"camp follower","camp follower","camp","1810","1","noun"
"slop bowl","slop bowl","bowl","1810","1","noun"
"addressee","addressee","addressee","1810","1","noun"
"ambulacral","ambulacral","ambulacral","1811","1","adjective"
"aba","aba","aba","1811","1","noun"
"painted bunting","painted bunting","bunting","1811","3","noun"
"cannonry","cannonry","cannonry","1811","1","noun"
"aba","aba","abas","1811","1","noun"
"candelabrum","candelabrum","candelabra","1811","1","noun"
"barred owl","barred owl","barred","1811","1","noun"
"bewilderment","bewilderment","bewilderment","1811","1","noun"
"belted kingfisher","belted kingfisher","belted","1811","1","noun"
"anthracite","anthracite","anthracitic","1811","1","noun"
"ivory-billed woodpecker","ivory-billed woodpecker","billed","1811","1","noun"
"make-believe[1]","make-believe","belief","1811","1","noun"
"bridle path","bridle path","bridle","1811","1","noun"
"alpaca","alpaca","alpaca","1811","1","noun"
"breech presentation","breech presentation","breech","1811","1","noun"
"platform balance","platform balance","balance","1811","1","noun"
"make-believe[1]","make-believe","believe","1811","1","noun"
"aventurine","aventurine","aventurine","1811","1","noun"
"anthracite","anthracite","anthracite","1811","1","noun"
"borderland","borderland","borderland","1811","1","noun"
"Arikara","Arikara","Arikara","1811","1","noun"
"candelabrum","candelabrum","candelabrum","1811","1","noun"
"Baconian","Baconian","Baconian","1812","1","adjective"
"boron","boron","boronic","1812","1","noun"
"pot ale","pot ale","ale","1812","1","noun"
"byplay","byplay","byplay","1812","1","noun"
"quaking aspen","quaking aspen","aspen","1812","1","noun"
"Ali Baba","Ali Baba","baba","1812","1","noun"
"blowfly","blowfly","blowfly","1812","1","noun"
"angora","angora","Angora","1812","1","noun"
"bridgehead","bridgehead","bridgehead","1812","1","noun"
"Arapaho","Arapaho","Arapaho","1812","1","noun"
"camise","camise","camise","1812","1","noun"
"boron","boron","boron","1812","1","noun"
"cadge","cadge","cadger","1812","3","verb"
"cadge","cadge","cadge","1812","3","verb"
"bobble[1]","bobble","bobble","1812","1","verb"
"alternation of generations","alternation of generations","alternation","1813","1",""
"Berkeleian","Berkeleian","Berkeleianism","1813","1","adjective"
"appealing","appealing","appealing","1813","1","adjective"
"Berkeleian","Berkeleian","Berkeleian","1813","1","adjective"
"appealing","appealing","appealingly","1813","1","adjective"
"annelid","annelid","annelidan","1813","1","noun"
"butterball","butterball","butterball","1813","1","noun"
